_dettime,cuts_multi_commodity_flow,_best_bound,variables_continuous,_linear_nonzeros,objective_value,variables_integer,cuts_MIR,name,constraints,cuts_benders,cuts_flow_cover,_solve_status,_solve_status_code,cuts_RLT,_quality_metrics,cuts_clique,_problem_type,linear_relaxation,cuts_disjunctive,cuts_fractional,cuts_user,cuts_lift_and_project,variables_binary,_n_nodes_processed,cuts_GUB_cover,cuts_cover,_miprelgap,_ncolumns,_n_iterations,variables_user,cuts_flow_path,cuts_solution_pool,variables,exception,cuts_table,cuts_zero_half,cuts_BQP,cuts_implied_bound,_time,cuts_local_implied_bound
465.1890916824341,0,31.0,0,38804,31.0,0,20,nls_m:21n-70m-SpanishTelefonica_10_3_22_0.2,9258,0,1,integer optimal solution,101,0,{},40,MILP,11.000000000000002,0,17,0,0,1940,0,0,122,0.0,1940,2929,1940,0,0,1940,,0,38,0,9,0.5675880908966064,0
88.1516227722168,0,20.0,0,30996,20.0,126,4,ds_bf_f:6n-9m-n6s9_10_3_20_0.5,7803,0,14,integer optimal solution,101,0,{},0,MILP,10.083333333333332,0,14,0,0,203,0,0,18,0.0,329,103,329,0,0,329,,0,10,0,8,0.09252095222473145,0
7314.308262825012,0,18.0,0,2124,18.0,6,0,dr_aov_c:21n-70m-SpanishTelefonica_10_5_12_0.2,639,0,0,integer optimal solution,101,0,{},0,MILP,3.0,0,0,2212,0,216,4524,0,0,0.0,222,81804,222,0,0,222,,0,0,0,0,4.779439926147461,0
,,,0,,,1080,,dr_bsa_f:6n-9m-n6s9_100_10_60_1.0,3303685,,,,,,,,,,,,,,7080,,,,,,,8160,,,8160,<class 'MemoryError'>:,,,,,,
,,,0,,,0,,dsl_bf_m:11n-52m-Pan-European-COST239_30_3_94_0.5,4009689,,,,,,,,,,,,,,151528,,,,,,,151528,,,151528,<class 'cplex.exceptions.errors.CplexSolverError'>:CPLEX Error  1001: Out of memory.,,,,,,
2182.4091272354126,0,20.0,0,397184,20.0,0,0,dr_bsa_c:6n-9m-n6s9_100_30_20_0.2,17558,0,0,integer optimal solution,101,0,{},0,MILP,4.0,0,0,73,0,472,3,0,0,0.0,472,40,472,0,0,472,,0,10,0,0,1.5911409854888916,0
20927.161994934082,,nan,0,1315925,,234,,ds_acc_f:6n-9m-n6s9_100_10_60_0.2,345488,,,"time limit exceeded, no integer solution",108,,{},,MILP,17.5,,,,,1547,0,,,nan,1781,0,1781,,,1781,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.2297 s.
problem = MILP
",,,,,60.22965407371521,
1070.362943649292,0,22.0,0,198696,22.0,364,9,dr_sc_f:11n-52m-Pan-European-COST239_10_5_18_0.5,49744,0,31,integer optimal solution,101,0,{},0,MILP,11.333333333333334,0,30,0,4,434,0,0,17,0.0,798,395,798,0,0,798,,0,39,0,0,1.1373729705810547,0
12785.480381965637,,nan,0,6364009,,0,,dr_sc_m:43n-176m-EuroLarge_30_3_80_0.2,1585517,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,49.67857142857144,,,,,16758,0,,,nan,16758,0,16758,,,16758,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 59.8987 s.
problem = MILP
",,,,,59.898715019226074,
35.757418632507324,0,20.0,0,1121,20.0,8,1,dr_bf_c:6n-9m-n6s9_100_30_20_0.2,234,0,0,integer optimal solution,101,0,{},0,MILP,4.0,0,1,72,0,84,115,0,0,0.0,92,444,92,0,0,92,,0,7,0,0,0.05083799362182617,0
27786.683322906494,0,60.0,0,1134484,60.0,234,24,nls_f:6n-9m-n6s9_100_10_60_0.2,284999,0,69,integer optimal solution,101,0,{},1,MILP,17.499999999999993,0,43,0,1,4134,0,0,58,0.0,4368,3596,4368,1,0,4368,,0,6,0,19,58.22881293296814,0
1259.4175672531128,0,13.0,0,330501,13.0,90,11,dr_sc_f:6n-9m-n6s9_30_15_12_0.5,82637,0,13,integer optimal solution,101,0,{},0,MILP,7.083333333333334,0,16,0,2,240,0,0,9,0.0,330,82,330,1,0,330,,0,1,0,2,1.5913431644439697,0
81394.23509693146,0,16.0,0,17331,16.0,0,0,ds_bf_c:21n-70m-SpanishTelefonica_30_15_12_0.2,4248,0,0,integer optimal solution,101,0,{},0,MILP,2.0,0,0,4068,0,202,28083,0,86,0.0,202,418921,202,0,0,202,,0,0,0,21,43.83763408660889,0
,,,0,,,0,,dsl_bf_m:6n-9m-n6s9_100_10_60_0.5,4731902,,,,,,,,,,,,,,109080,,,,,,,109080,,,109080,<class 'MemoryError'>:,,,,,,
96.3571834564209,26,18.0,0,22912,18.0,0,0,dr_bsa_m:21n-70m-SpanishTelefonica_10_5_12_0.2,3545,0,0,integer optimal solution,101,0,{},8,MILP,7.616666666666667,0,25,0,0,1080,0,0,32,0.0,1080,620,1080,0,0,1080,,0,13,0,0,0.13648509979248047,0
1122.2695245742798,0,22.0,0,168264,22.0,0,3,ds_acc_m:6n-9m-n6s9_30_9_20_0.5,43095,0,0,integer optimal solution,101,0,{},12,MILP,18.083333333333332,0,4,0,1,801,0,0,26,0.0,801,1303,801,0,0,801,,0,96,0,1,1.616058111190796,0
83052.42425060272,,nan,0,2556659,,0,,ds_acc_c:6n-9m-n6s9_10_1_60_1.0,640080,,,"time limit exceeded, no integer solution",108,,{},,MILP,60.0,,,,,1740,0,,,nan,1740,0,1740,,,1740,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0383 s.
problem = MILP
",,,,,60.038333892822266,
776.840518951416,,nan,0,66036032,,0,,drl_bf_m:43n-176m-EuroLarge_30_3_80_0.2,699951,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,,,,,,407792,0,,,nan,407792,0,407792,,,407792,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 0.47089 s.
problem = MILP
",,,,,0.4708900451660156,
4364.826508522034,0,29.0,0,34336,29.0,40,0,dr_aov_c:6n-9m-n6s9_100_30_20_1.0,10320,0,0,integer optimal solution,101,0,{},0,MILP,20.0,0,0,83,0,740,3050,0,0,0.0,780,18503,780,0,0,780,,0,0,0,121,2.024991989135742,0
10.455854415893555,13,12.0,0,1260,12.0,6,3,dr_bf_m:6n-9m-n6s9_100_50_12_0.2,243,0,0,integer optimal solution,101,0,{},12,MILP,5.0,0,6,0,0,276,0,0,10,0.0,282,113,282,0,0,282,,0,7,0,0,0.02096390724182129,0
6619.427018165588,0,14.0,0,288325,14.0,0,0,ds_bf_c:6n-9m-n6s9_30_15_12_1.0,71559,0,1,integer optimal solution,101,0,{},0,MILP,12.0,0,1,29,0,588,169,0,13,0.0,588,2318,588,0,0,588,,0,0,0,10,4.730483055114746,0
25959.37743282318,0,93.53121586287851,0,6609034,114.0,0,56,ds_bf_m:11n-52m-Pan-European-COST239_30_3_94_0.5,1651141,0,2,time limit exceeded,107,0,{},68,MILP,66.5,0,68,0,1,7627,0,1,434,0.17955073804476784,7627,6074,7627,0,0,7627,,0,220,0,0,60.273828983306885,0
17300.154329299927,0,64.0,0,305148,64.0,0,0,ds_acc_c:6n-9m-n6s9_10_1_60_0.5,76608,0,0,integer optimal solution,101,0,{},0,MILP,21.0,0,0,265,0,609,819,0,0,0.0,609,10675,609,0,0,609,,0,0,0,0,10.127986907958984,0
92571.24801635742,,nan,0,10607,,8,,dr_bf_c:43n-176m-EuroLarge_30_15_16_0.2,2130,,,"time limit exceeded, no integer solution",108,,{},,MILP,4.0,,,,,716,0,,,nan,724,0,724,,,724,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.009 s.
problem = MILP
",,,,,60.00898599624634,
3202.9287366867065,0,85.0,0,326700,85.0,1200,0,dr_bf_f:6n-9m-n6s9_30_3_60_1.0,67050,0,0,integer optimal solution,101,0,{},0,MILP,85.0,0,0,0,0,4620,0,0,0,0.0,5820,339,5820,0,0,5820,,0,0,0,0,2.9118330478668213,0
5143.551265716553,0,18.0,0,311628,18.0,0,21,ds_acc_m:11n-52m-Pan-European-COST239_100_50_18_0.2,82614,0,0,integer optimal solution,101,0,{},25,MILP,6.488095238095237,0,11,0,2,1548,0,0,115,0.0,1548,3917,1548,0,0,1548,,0,146,0,0,7.0183000564575195,0
48844.80072212219,,nan,0,18675794,,0,,dsl_bf_m:6n-9m-n6s9_100_50_12_0.2,361656,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,3.9999999999999893,,,,,21816,0,,,nan,21816,0,21816,,,21816,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 59.6987 s.
problem = MILP
",,,,,59.69871282577515,
98815.51458358765,0,13.0,0,11045244,32.0,0,6,drl_bf_c:6n-9m-n6s9_100_30_20_0.5,137250,0,0,time limit exceeded,107,0,{},2,MILP,0.0,0,2,54,0,9882,311,2,4,0.5937499999981445,9882,651,9882,0,0,9882,,0,4,0,0,60.02668881416321,0
3086.750020980835,0,12.0,0,88161,12.0,0,1,ds_acc_m:6n-9m-n6s9_100_50_12_0.2,25782,0,0,integer optimal solution,101,0,{},17,MILP,5.0,0,5,0,0,573,0,0,34,0.0,573,1958,573,0,0,573,,0,351,0,2,6.360634088516235,0
176.22970581054688,0,27.0,0,36100,27.0,400,2,dr_bf_f:6n-9m-n6s9_30_9_20_1.0,7550,0,7,integer optimal solution,101,0,{},0,MILP,27.0,0,0,0,0,740,0,0,0,0.0,1140,78,1140,0,0,1140,,0,4,0,0,0.19356489181518555,0
3049.3979387283325,0,97.0,0,502688,97.0,832,20,dr_sc_f:11n-52m-Pan-European-COST239_10_1_94_0.2,125824,0,84,integer optimal solution,101,0,{},0,MILP,25.16111111111111,0,54,0,8,992,0,0,76,0.0,1824,1476,1824,0,0,1824,,0,11,0,1,4.237751007080078,0
117923.42517852783,,nan,0,39144762,,0,,drl_bf_c:6n-9m-n6s9_100_30_20_1.0,397750,,,"time limit exceeded, no integer solution",108,,{},,MILP,,,,,,28638,0,,,nan,28638,0,28638,,,28638,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 61.18 s.
problem = MILP
",,,,,61.17999005317688,
2417.566535949707,0,52.0,0,155788,52.0,0,99,nls_m:43n-176m-EuroLarge_10_3_26_0.2,37343,0,4,integer optimal solution,101,0,{},138,MILP,19.86666666666666,0,24,0,0,5606,0,0,470,0.0,5606,8117,5606,0,0,5606,,0,216,0,1,4.306720018386841,0
112932.64138126373,,nan,0,242239,,0,,dr_sc_c:43n-176m-EuroLarge_10_3_26_0.2,60554,,,"time limit exceeded, no integer solution",108,,{},,MILP,5.0,,,,,930,0,,,nan,930,0,930,,,930,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0189 s.
problem = MILP
",,,,,60.01891303062439,
4679.902882575989,0,80.0,0,27828,80.0,648,138,dr_bf_f:21n-70m-SpanishTelefonica_30_3_66_0.2,5913,0,233,integer optimal solution,101,0,{},0,MILP,25.37777777777778,0,52,0,2,702,5101,0,65,0.0,1350,121644,1350,12,0,1350,,0,116,0,10,7.987257957458496,0
80949.03148078918,,nan,0,1690876,,0,,nls_c:43n-176m-EuroLarge_10_1_80_0.2,422880,,,"time limit exceeded, no integer solution",108,,{},,MILP,16.0,,,,,3296,0,,,nan,3296,0,3296,,,3296,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0355 s.
problem = MILP
",,,,,60.03546214103699,
16.137245178222656,0,12.0,0,4764,12.0,54,3,nls_f:6n-9m-n6s9_10_5_12_0.2,1239,0,5,integer optimal solution,101,0,{},0,MILP,4.7,0,6,0,0,144,0,0,11,0.0,198,78,198,0,0,198,,0,2,0,1,0.030410051345825195,0
1040.0905647277832,0,31.0,0,70034,31.0,280,65,dr_sc_f:21n-70m-SpanishTelefonica_10_3_22_0.2,17588,0,75,integer optimal solution,101,0,{},0,MILP,11.0,0,4,0,12,320,0,0,22,0.0,600,1189,600,2,0,600,,0,42,0,5,1.396371841430664,0
7757.635409355164,0,93.0,0,2554380,93.0,0,0,ds_bf_m:6n-9m-n6s9_10_1_60_1.0,639360,0,0,integer optimal solution,101,0,{},0,MILP,93.0,0,0,0,0,2820,0,0,0,0.0,2820,299,2820,0,0,2820,,0,0,0,0,10.125166177749634,0
,,,0,,,468,,dr_sc_f:11n-52m-Pan-European-COST239_100_30_30_0.5,6021118,,,,,,,,,,,,,,1368,,,,,,,1836,,,1836,<class 'cplex.exceptions.errors.CplexSolverError'>:CPLEX Error  1001: Out of memory.,,,,,,
4.162273406982422,12,12.0,0,774,12.0,60,3,dr_bf_f:6n-9m-n6s9_30_15_12_0.2,189,0,6,integer optimal solution,101,0,{},0,MILP,3.4000000000000004,0,12,0,0,60,0,0,12,0.0,120,38,120,0,0,120,,0,3,0,4,0.013103008270263672,0
32892.361280441284,0,30.0,0,360792,30.0,0,0,dr_sc_c:11n-52m-Pan-European-COST239_30_9_30_0.2,90176,0,0,integer optimal solution,101,0,{},0,MILP,4.0,0,0,469,0,328,1011,0,0,0.0,328,7320,328,0,0,328,,0,3,0,0,16.24394392967224,0
22089.68780708313,0,78.45153403011464,0,609444,80.0,630,81,nls_f:21n-70m-SpanishTelefonica_30_3_66_0.2,152820,0,209,time limit exceeded,107,0,{},2,MILP,25.377777777777776,0,45,0,3,1440,2144,0,65,0.019355824623542756,2070,90580,2070,15,0,2070,,0,121,0,15,60.04984903335571,0
732.5366325378418,0,30.0,0,80712,30.0,0,14,nls_m:11n-52m-Pan-European-COST239_30_9_30_0.2,19614,0,0,integer optimal solution,101,0,{},53,MILP,6.044444444444444,0,2,0,1,2128,0,0,186,0.0,2128,2956,2128,0,0,2128,,0,78,0,0,0.9704370498657227,0
5201.5036878585815,0,27.0,0,826960,27.0,360,0,nls_f:6n-9m-n6s9_30_9_20_1.0,207460,0,0,integer optimal solution,101,0,{},0,MILP,27.0,0,0,0,0,2160,0,0,0,0.0,2520,847,2520,0,0,2520,,0,0,0,0,4.836443185806274,0
411.3134708404541,0,13.0,0,102707,13.0,0,0,dr_bsa_c:6n-9m-n6s9_30_15_12_0.5,6706,0,0,integer optimal solution,101,0,{},0,MILP,5.0,0,1,40,0,240,1,0,0,0.0,240,18,240,0,0,240,,0,9,0,0,0.2858619689941406,0
23.231247901916504,0,12.0,0,5154,12.0,0,4,ds_bf_m:6n-9m-n6s9_10_5_12_0.2,1235,0,0,integer optimal solution,101,0,{},21,MILP,5.2,0,4,0,0,303,0,0,38,0.0,303,219,303,0,0,303,,0,24,0,1,0.03618288040161133,0
19209.638626098633,,nan,0,11163285,,1716,,dr_sc_f:11n-52m-Pan-European-COST239_30_3_94_0.5,2790976,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,,,,,,2706,0,,,nan,4422,0,4422,,,4422,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 28.7723 s.
problem = MILP
",,,,,28.772279024124146,
286.89616680145264,0,22.0,0,89107,22.0,364,16,ds_bf_f:11n-52m-Pan-European-COST239_10_5_18_0.5,22351,0,41,integer optimal solution,101,0,{},0,MILP,11.333333333333334,0,25,0,2,441,0,2,17,0.0,805,206,805,0,0,805,,0,38,0,1,0.38535404205322266,0
,,,0,,,1080,,dr_sc_f:6n-9m-n6s9_100_10_60_1.0,2215866,,,,,,,,,,,,,,7080,,,,,,,8160,,,8160,<class 'cplex.exceptions.errors.CplexSolverError'>:CPLEX Error  1001: Out of memory.,,,,,,
101902.02884483337,0,18.999999999999996,0,17658,114.0,10,0,dr_bf_c:43n-176m-EuroLarge_10_3_26_0.2,3545,0,0,time limit exceeded,107,0,{},0,MILP,5.0,0,0,9100,0,900,17183,0,0,0.8333333333326023,910,349335,910,0,0,910,,0,7,0,0,60.00317192077637,0
3286.552399635315,0,60.0,0,397432,60.0,252,21,nls_f:6n-9m-n6s9_30_3_60_0.2,99862,0,43,integer optimal solution,101,0,{},1,MILP,19.75,0,55,0,1,1512,0,0,58,0.0,1764,1070,1764,3,0,1764,,0,36,0,20,3.6101789474487305,0
29348.94973564148,0,164.24999999999997,0,1735872,167.0,0,237,nls_m:43n-176m-EuroLarge_10_1_80_0.2,429120,0,2,time limit exceeded,107,0,{},406,MILP,58.92857142857143,0,46,0,0,17376,0,0,1526,0.016467065868253784,17376,25500,17376,0,0,17376,,0,570,0,0,60.101649045944214,0
,,,0,,,0,,dr_sc_c:11n-52m-Pan-European-COST239_100_10_94_0.2,5592405,,,,,,,,,,,,,,2280,,,,,,,2280,,,2280,<class 'MemoryError'>:,,,,,,
1581.27938747406,0,22.0,0,10982,22.0,14,0,dr_aov_c:11n-52m-Pan-European-COST239_10_5_18_0.5,3297,0,0,integer optimal solution,101,0,{},0,MILP,7.0,0,1,605,0,406,1337,0,0,0.0,420,16568,420,0,0,420,,0,6,0,19,1.2267107963562012,0
11138.957231521606,0,20.0,0,960816,20.0,0,0,nls_m:6n-9m-n6s9_100_50_12_1.0,241476,0,0,integer optimal solution,101,0,{},0,MILP,18.0,0,0,0,0,4032,0,0,0,0.0,4032,2826,4032,0,0,4032,,0,168,0,0,23.321263074874878,0
3347.10226726532,0,20.0,0,89597,20.0,0,0,nls_c:6n-9m-n6s9_100_30_20_0.2,22800,0,0,integer optimal solution,101,0,{},0,MILP,4.0,0,0,86,0,1272,48,0,0,0.0,1272,2241,1272,0,0,1272,,0,6,0,0,2.2049810886383057,0
129310.8564748764,,nan,0,276416,,0,,drl_bf_c:21n-70m-SpanishTelefonica_10_3_22_0.2,35564,,,"time limit exceeded, no integer solution",108,,{},,MILP,0.0,,,,,2380,0,,,nan,2380,0,2380,,,2380,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0054 s.
problem = MILP
",,,,,60.00540518760681,
87733.12294483185,,nan,0,1759608,,0,,dsl_ascc_c:6n-9m-n6s9_30_15_12_1.0,142770,,,"time limit exceeded, no integer solution",108,,{},,MILP,12.0,,,,,6696,0,,,nan,6696,0,6696,,,6696,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0266 s.
problem = MILP
",,,,,60.026577949523926,
5004.572448730469,0,97.0,0,516744,97.0,0,47,ds_acc_m:11n-52m-Pan-European-COST239_10_1_94_0.2,127418,0,2,integer optimal solution,101,0,{},165,MILP,25.16111111111111,0,22,0,0,5896,0,0,665,0.0,5896,9290,5896,0,0,5896,,0,447,0,0,5.97000789642334,0
14309.204423904419,0,29.205952380952382,0,3210700,29.20595238095238,0,42,drl_bf_m:21n-70m-SpanishTelefonica_10_1_66_0.2,95492,0,15,integer optimal solution,101,0,{},26,MILP,29.205952380952382,0,5,0,3,46200,0,14,32,0.0,46200,6177,46200,0,0,46200,,0,17,0,0,13.968796968460083,0
8895.569121360779,0,8.333333333333332,0,2598788,8.333333333333332,0,0,drl_bf_m:11n-52m-Pan-European-COST239_30_15_18_0.5,39634,0,0,integer optimal solution,101,0,{},0,MILP,,0,0,0,0,17888,0,0,0,0.0,17888,48,17888,0,0,17888,,0,0,0,0,6.578352212905884,0
11.224639892578125,4,20.0,0,1388,20.0,76,6,dr_ob_f:6n-9m-n6s9_100_30_20_0.2,326,0,15,integer optimal solution,101,0,{},0,MILP,5.6000000000000005,0,12,0,0,84,0,0,19,0.0,160,108,160,1,0,160,,0,4,0,6,0.02370309829711914,0
24102.727951049805,,nan,0,6613608,,0,,nls_m:11n-52m-Pan-European-COST239_30_3_94_0.5,1653047,,,"time limit exceeded, no integer solution",108,,{},,MILP,66.5,,,,,9574,0,,,nan,9574,0,9574,,,9574,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 61.4489 s.
problem = MILP
",,,,,61.448891162872314,
3708.6220874786377,0,89.0,0,266660,89.0,0,75,dr_bsa_m:21n-70m-SpanishTelefonica_10_1_66_0.2,65096,0,0,integer optimal solution,101,0,{},286,MILP,29.20595238095238,0,19,0,0,5420,0,0,564,0.0,5420,8106,5420,0,0,5420,,0,337,0,8,3.7022759914398193,0
137.61437702178955,52,31.0,0,8024,31.0,8,11,dr_aov_m:11n-52m-Pan-European-COST239_10_3_30_0.2,1482,0,1,integer optimal solution,101,0,{},48,MILP,6.3392857142857135,0,9,0,0,1780,0,0,86,0.0,1788,2231,1788,0,0,1788,,0,44,0,2,0.15163707733154297,0
93221.39132595062,,nan,0,258571,,0,,ds_acc_c:43n-176m-EuroLarge_30_15_16_0.2,65112,,,"time limit exceeded, no integer solution",108,,{},,MILP,4.0,,,,,828,0,,,nan,828,0,828,,,828,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0057 s.
problem = MILP
",,,,,60.005677938461304,
4168.431911468506,0,60.0,0,752698,60.0,0,14,dr_sc_m:6n-9m-n6s9_30_3_60_0.2,187826,0,3,integer optimal solution,101,0,{},115,MILP,20.750000000000007,0,44,0,0,1752,0,0,191,0.0,1752,1573,1752,0,0,1752,,0,87,0,0,5.123412847518921,0
43.45104217529297,24,16.0,0,3370,16.0,4,0,dr_bf_m:21n-70m-SpanishTelefonica_30_15_12_0.2,537,0,0,integer optimal solution,101,0,{},30,MILP,5.666666666666666,0,13,0,0,982,0,0,41,0.0,986,452,986,0,0,986,,0,12,0,0,0.06339788436889648,0
557.0576276779175,0,60.0,0,14133,60.0,26,0,dr_aov_c:6n-9m-n6s9_100_10_60_0.2,4251,0,0,integer optimal solution,101,0,{},0,MILP,13.0,0,0,198,0,390,325,0,0,0.0,416,3499,416,0,0,416,,0,0,0,0,0.3657829761505127,0
17.19811248779297,23,18.0,0,3968,18.0,216,5,dr_aov_f:11n-52m-Pan-European-COST239_100_50_18_0.2,1196,0,32,integer optimal solution,101,0,{},0,MILP,6.488095238095239,0,26,0,2,220,0,0,18,0.0,436,162,436,0,0,436,,0,11,0,0,0.17769098281860352,0
28597.393758773804,0,60.0,0,1136284,60.0,234,135,ds_bf_f:6n-9m-n6s9_100_10_60_0.2,282347,0,83,integer optimal solution,101,0,{},46,MILP,17.5,0,31,0,0,1547,0,8,88,0.0,1781,4301,1781,0,0,1781,,0,16,0,18,58.43262815475464,0
43604.793926239014,,nan,0,55006990,,0,,dsl_asb_c:11n-52m-Pan-European-COST239_100_30_30_0.5,596624,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,,,,,,49086,0,,,nan,49086,0,49086,,,49086,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 21.3509 s.
problem = MILP
",,,,,21.35087513923645,
98200.69628715515,0,30.0,0,75702,30.0,0,1,ds_bf_c:11n-52m-Pan-European-COST239_30_9_30_0.2,18833,0,0,integer optimal solution,101,0,{},0,MILP,4.0,0,0,683,0,332,30230,0,352,0.0,332,332855,332,0,0,332,,0,5,0,21,46.12823414802551,0
24685.26767063141,0,20.000000000000014,0,894455,28.0,0,22,ds_bf_m:11n-52m-Pan-European-COST239_100_50_18_0.5,219412,0,54,time limit exceeded,107,0,{},282,MILP,13.333333333333332,0,6,0,0,2007,0,32,119,0.2857142857132648,2007,6332,2007,0,0,2007,,0,66,0,0,60.08679509162903,0
77479.80400753021,,nan,0,24447540,,0,,dsl_asb_c:11n-52m-Pan-European-COST239_100_50_18_0.2,268084,,,"time limit exceeded, no integer solution",108,,{},,MILP,4.0,,,,,21816,0,,,nan,21816,0,21816,,,21816,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.2009 s.
problem = MILP
",,,,,60.20090413093567,
65170.989144325256,,nan,0,7607264,,0,,dr_bsa_c:11n-52m-Pan-European-COST239_30_3_94_0.5,1605826,,,"time limit exceeded, no integer solution",108,,{},,MILP,33.0,,,,,2706,0,,,nan,2706,0,2706,,,2706,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 61.4737 s.
problem = MILP
",,,,,61.47370100021362,
265.48626613616943,0,60.0,0,17722,60.0,26,39,dr_bf_m:6n-9m-n6s9_100_10_60_0.2,3506,0,9,integer optimal solution,101,0,{},100,MILP,18.5,0,22,0,0,1470,0,0,169,0.0,1496,1732,1496,0,0,1496,,0,76,0,0,0.306535005569458,0
20288.48298072815,,nan,0,3342316,,0,,nls_m:43n-176m-EuroLarge_30_3_80_0.2,830565,,,"time limit exceeded, no integer solution",108,,{},,MILP,49.67857142857151,,,,,17538,0,,,nan,17538,0,17538,,,17538,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.3759 s.
problem = MILP
",,,,,60.37591290473938,
2.8362464904785156,0,12.0,0,768,12.0,60,2,dr_aov_f:6n-9m-n6s9_10_5_12_0.2,240,0,2,integer optimal solution,101,0,{},0,MILP,4.7,0,4,0,0,60,0,0,11,0.0,120,44,120,0,0,120,,0,3,0,1,0.012932062149047852,0
21993.48907470703,,nan,0,4383060,,780,,nls_f:11n-52m-Pan-European-COST239_100_10_94_0.2,1097430,,,"time limit exceeded, no integer solution",108,,{},,MILP,24.06269841269841,,,,,5280,0,,,nan,6060,0,6060,,,6060,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.5603 s.
problem = MILP
",,,,,60.56032991409302,
109600.47505664825,0,4.0,0,1903314,207.99999999999955,0,0,dsl_bf_c:11n-52m-Pan-European-COST239_30_9_30_0.2,68064,0,0,time limit exceeded,107,0,{},0,MILP,4.0,0,0,674,0,6448,1687,0,76,0.9807692307687592,6448,36260,6448,0,0,6448,,0,0,0,1,60.013972997665405,0
1307.5374364852905,30,52.0,0,32228,52.0,10,73,dr_aov_m:43n-176m-EuroLarge_10_3_26_0.2,7288,0,3,integer optimal solution,101,0,{},116,MILP,19.866666666666667,0,16,0,1,5476,0,0,326,0.0,5486,10352,5486,0,0,5486,,0,156,0,6,1.6290130615234375,0
9728.849457740784,0,154.0,0,182016,154.0,26,256,dr_bf_m:43n-176m-EuroLarge_30_3_80_0.2,33288,0,2,integer optimal solution,101,0,{},544,MILP,49.67857142857143,0,33,0,0,16524,0,0,1491,0.0,16550,25212,16550,0,0,16550,,0,455,0,0,9.948588132858276,0
20.14796257019043,0,13.0,0,1834,13.0,10,0,dr_aov_c:6n-9m-n6s9_30_15_12_0.5,555,0,0,integer optimal solution,101,0,{},0,MILP,5.0,0,0,50,0,110,35,0,0,0.0,120,199,120,0,0,120,,0,2,0,0,0.03596806526184082,0
8392.056635856628,0,93.0,0,2553720,93.0,1080,0,dr_sc_f:6n-9m-n6s9_10_1_60_1.0,638700,0,0,integer optimal solution,101,0,{},0,MILP,93.0,0,0,0,0,1680,0,0,0,0.0,2760,312,2760,0,0,2760,,0,0,0,0,12.068035125732422,0
3090.1349182128906,0,13.0,0,330155,13.0,0,0,dr_sc_c:6n-9m-n6s9_30_15_12_0.5,82522,0,0,integer optimal solution,101,0,{},0,MILP,5.0,0,2,40,0,240,8,0,0,0.0,240,37,240,0,0,240,,0,0,0,0,2.4090168476104736,0
21311.457381248474,,nan,0,3306940,,2288,,nls_f:43n-176m-EuroLarge_30_3_80_0.2,827684,,,"time limit exceeded, no integer solution",108,,{},,MILP,49.67857142857143,,,,,3458,0,,,nan,5746,0,5746,,,5746,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.3312 s.
problem = MILP
",,,,,60.33118796348572,
86948.11711597443,0,14.0,0,563922,52.0,0,0,ds_bf_c:11n-52m-Pan-European-COST239_30_9_30_0.5,140666,0,0,time limit exceeded,107,0,{},0,MILP,10.0,0,0,848,0,830,2129,0,0,0.7307692307678254,830,39059,830,0,0,830,,0,0,0,0,60.00668692588806,0
